FIPS,FI Rate,Low Threshold Type,High Threshold Type,Cost Per Meal,Year,Rent
46102,0.288,,,4.26,2022,
46102,0.282,,,3.76,2023,
46103,0.089,,,3.9,2021,
46103,0.118,,,4.26,2022,
46103,0.127,,,3.76,2023,
46105,0.073,,,3.86,2021,
46105,0.108,,,4.32,2022,
46105,0.12,,,3.88,2023,
46107,0.061,,,3.66,2021,
46107,0.085,,,4.11,2022,
46107,0.094,,,3.62,2023,
46109,0.115,,,3.72,2021,
46109,0.143,,,4.11,2022,
46109,0.141,,,3.65,2023,
46111,0.077,,,3.84,2021,
46111,0.102,,,4.22,2022,
46111,0.118,,,3.74,2023,
46115,0.063,,,3.66,2021,
46115,0.107,,,4.11,2022,
46115,0.109,,,3.62,2023,
46117,0.051,,,3.66,2021,
46117,0.078,,,4.11,2022,
46117,0.089,,,3.62,2023,
46119,0.062,,,3.66,2021,
46119,0.087,,,4.11,2022,
46119,0.098,,,3.62,2023,
46121,0.255,,,3.9,2021,
46121,0.267,,,4.26,2022,
46121,0.268,,,3.76,2023,
46123,0.102,,,3.74,2021,
46123,0.139,,,4.06,2022,
46123,0.137,,,3.63,2023,
46125,0.07,,,4.02,2021,
46125,0.096,,,4.38,2022,
46125,0.101,,,3.9,2023,
46127,0.072,,,3.62,2021,
46127,0.097,,,4.0,2022,
46127,0.103,,,3.55,2023,
46129,0.107,,,3.94,2021,
46129,0.124,,,4.34,2022,
46129,0.139,,,3.86,2023,
46135,0.076,,,3.74,2021,
46135,0.099,,,4.06,2022,
46135,0.114,,,3.63,2023,
46137,0.208,,,3.71,2021,
46137,0.227,,,3.99,2022,
46137,0.227,,,3.36,2023,
47001,0.138,,,3.75,2021,
47001,0.167,,,4.22,2022,
47001,0.171,,,3.86,2023,
47003,0.115,,,3.39,2021,
47003,0.144,,,3.81,2022,
47003,0.157,,,3.46,2023,
47005,0.16,,,3.4,2021,
47005,0.187,,,3.84,2022,
47005,0.192,,,3.48,2023,
47007,0.165,,,3.58,2021,
47007,0.213,,,4.0,2022,
47007,0.214,,,3.58,2023,
47009,0.095,,,3.8,2021,
47009,0.125,,,4.29,2022,
47009,0.131,,,3.93,2023,
47011,0.127,,,3.83,2021,
47011,0.155,,,4.26,2022,
47011,0.161,,,3.81,2023,
47013,0.174,,,3.5,2021,
47013,0.203,,,3.9,2022,
47013,0.207,,,3.52,2023,
47015,0.135,,,3.3,2021,
47015,0.161,,,3.79,2022,
47015,0.168,,,3.39,2023,
47017,0.137,,,3.32,2021,
47017,0.164,,,3.74,2022,
47017,0.174,,,3.38,2023,
47019,0.153,,,3.49,2021,
47019,0.18,,,3.86,2022,
47019,0.186,,,3.46,2023,
47021,0.097,,,3.54,2021,
47021,0.125,,,4.01,2022,
47021,0.126,,,3.6,2023,
47023,0.113,,,3.62,2021,
47023,0.14,,,4.07,2022,
47023,0.146,,,3.68,2023,
47025,0.16,,,3.56,2021,
47025,0.192,,,4.0,2022,
47025,0.194,,,3.62,2023,
47027,0.172,,,3.58,2021,
47027,0.2,,,3.86,2022,
47027,0.203,,,3.48,2023,
47029,0.164,,,3.47,2021,
47029,0.195,,,3.85,2022,
47029,0.2,,,3.48,2023,
47031,0.137,,,3.62,2021,
47031,0.168,,,4.02,2022,
47031,0.172,,,3.62,2023,
47033,0.117,,,3.31,2021,
47033,0.151,,,3.71,2022,
47033,0.161,,,3.36,2023,
47035,0.129,,,3.72,2021,
47035,0.161,,,4.17,2022,
47035,0.165,,,3.78,2023,
47037,0.104,,,4.16,2021,
47037,0.132,,,4.62,2022,
47037,0.148,,,4.12,2023,
47039,0.143,,,3.37,2021,
47039,0.171,,,3.78,2022,
47039,0.19,,,3.41,2023,
47041,0.15,,,3.33,2021,
47041,0.189,,,3.83,2022,
47041,0.2,,,3.43,2023,
47043,0.105,,,3.54,2021,
47043,0.136,,,4.04,2022,
47043,0.14,,,3.71,2023,
47045,0.137,,,3.48,2021,
47045,0.163,,,3.91,2022,
47045,0.178,,,3.57,2023,
47047,0.093,,,3.62,2021,
47047,0.116,,,4.12,2022,
47047,0.134,,,3.81,2023,
47049,0.161,,,3.57,2021,
47049,0.19,,,3.86,2022,
47049,0.197,,,3.47,2023,
47051,0.129,,,3.44,2021,
47051,0.158,,,3.91,2022,
47051,0.158,,,3.54,2023,
47053,0.125,,,3.31,2021,
47053,0.154,,,3.71,2022,
47053,0.164,,,3.36,2023,
47055,0.113,,,3.34,2021,
47055,0.143,,,3.77,2022,
47055,0.155,,,3.39,2023,
47057,0.142,,,3.66,2021,
47057,0.18,,,4.13,2022,
47057,0.178,,,3.7,2023,
47059,0.141,,,3.7,2021,
47059,0.172,,,4.1,2022,
47059,0.177,,,3.7,2023,
47061,0.152,,,3.46,2021,
47061,0.186,,,3.93,2022,
47061,0.198,,,3.49,2023,
47063,0.135,,,3.47,2021,
47063,0.172,,,3.86,2022,
47063,0.18,,,3.47,2023,
47065,0.105,,,4.1,2021,
47065,0.134,,,4.55,2022,
47065,0.147,,,4.04,2023,
47067,0.192,,,3.31,2021,
47067,0.238,,,3.7,2022,
47067,0.242,,,3.29,2023,
47069,0.126,,,3.28,2021,
47069,0.151,,,3.67,2022,
47069,0.173,,,3.32,2023,
47071,0.138,,,3.43,2021,
47071,0.178,,,3.82,2022,
47071,0.186,,,3.5,2023,
47073,0.147,,,3.53,2021,
47073,0.176,,,3.93,2022,
47073,0.182,,,3.5,2023,
47075,0.138,,,3.25,2021,
47075,0.17,,,3.65,2022,
47075,0.201,,,3.27,2023,
47077,0.131,,,3.37,2021,
47077,0.168,,,3.79,2022,
47077,0.173,,,3.41,2023,
47079,0.147,,,3.4,2021,
47079,0.175,,,3.84,2022,
47079,0.184,,,3.48,2023,
47081,0.118,,,3.55,2021,
47081,0.155,,,4.08,2022,
47081,0.162,,,3.87,2023,
47083,0.122,,,3.54,2021,
47083,0.16,,,4.04,2022,
47083,0.166,,,3.71,2023,
47085,0.11,,,3.54,2021,
47085,0.146,,,4.04,2022,
47085,0.158,,,3.71,2023,
47087,0.147,,,3.71,2021,
47087,0.19,,,4.13,2022,
47087,0.195,,,3.71,2023,
47089,0.122,,,3.69,2021,
47089,0.15,,,4.1,2022,
47089,0.157,,,3.69,2023,
47091,0.154,,,3.75,2021,
47091,0.187,,,4.17,2022,
47091,0.188,,,3.63,2023,
47093,0.102,,,3.97,2021,
47093,0.132,,,4.43,2022,
47093,0.142,,,3.99,2023,
47095,0.184,,,3.48,2021,
47095,0.228,,,3.91,2022,
47095,0.262,,,3.57,2023,
47097,0.145,,,3.25,2021,
47097,0.168,,,3.65,2022,
47097,0.188,,,3.27,2023,
47099,0.134,,,3.33,2021,
47099,0.163,,,3.77,2022,
47099,0.166,,,3.46,2023,
47101,0.152,,,3.54,2021,
47101,0.18,,,4.07,2022,
47101,0.17,,,3.87,2023,
47103,0.107,,,3.36,2021,
47103,0.141,,,3.77,2022,
47103,0.152,,,3.41,2023,
47105,0.1,,,3.66,2021,
47105,0.135,,,4.08,2022,
47105,0.145,,,3.68,2023,
47107,0.135,,,3.59,2021,
47107,0.158,,,4.04,2022,
47107,0.165,,,3.64,2023,
47109,0.132,,,3.24,2021,
47109,0.164,,,3.65,2022,
47109,0.168,,,3.28,2023,
47111,0.141,,,3.24,2021,
47111,0.166,,,3.64,2022,
47111,0.163,,,3.27,2023,
47113,0.116,,,3.62,2021,
47113,0.145,,,4.07,2022,
47113,0.167,,,3.68,2023,
47115,0.14,,,3.48,2021,
47115,0.17,,,3.95,2022,
47115,0.173,,,3.51,2023,
47117,0.122,,,3.31,2021,
47117,0.145,,,3.75,2022,
47117,0.144,,,3.53,2023,
47119,0.09,,,3.79,2021,
47119,0.117,,,4.32,2022,
47119,0.131,,,3.91,2023,
47121,0.135,,,3.57,2021,
47121,0.17,,,3.99,2022,
47121,0.17,,,3.57,2023,
47123,0.143,,,3.51,2021,
47123,0.172,,,3.9,2022,
47123,0.178,,,3.46,2023,
47125,0.105,,,3.78,2021,
47125,0.134,,,4.19,2022,
47125,0.146,,,3.77,2023,
47127,0.087,,,3.45,2021,
47127,0.124,,,3.91,2022,
47127,0.136,,,3.55,2023,
47129,0.157,,,3.53,2021,
47129,0.186,,,4.17,2022,
47129,0.181,,,3.84,2023,
47131,0.148,,,3.27,2021,
47131,0.173,,,3.74,2022,
47131,0.183,,,3.39,2023,
47133,0.134,,,3.57,2021,
47133,0.167,,,3.86,2022,
47133,0.176,,,3.47,2023,
47135,0.167,,,3.54,2021,
47135,0.167,,,4.07,2022,
47135,0.187,,,3.86,2023,
47137,0.167,,,3.58,2021,
47137,0.198,,,3.86,2022,
47137,0.219,,,3.48,2023,
47139,0.119,,,3.83,2021,
47139,0.159,,,4.26,2022,
47139,0.16,,,3.81,2023,
47141,0.124,,,3.71,2021,
47141,0.156,,,4.13,2022,
47141,0.164,,,3.71,2023,
47143,0.145,,,3.6,2021,
47143,0.172,,,4.01,2022,
47143,0.172,,,3.59,2023,
47145,0.128,,,3.6,2021,
47145,0.151,,,4.05,2022,
47145,0.158,,,3.7,2023,
47147,0.098,,,3.59,2021,
47147,0.124,,,4.08,2022,
47147,0.131,,,3.76,2023,
47149,0.084,,,3.78,2021,
47149,0.115,,,4.21,2022,
47149,0.126,,,3.79,2023,
47151,0.184,,,3.33,2021,
47151,0.226,,,3.72,2022,
47151,0.228,,,3.34,2023,
47153,0.148,,,4.1,2021,
47153,0.192,,,4.55,2022,
47153,0.205,,,4.04,2023,
47155,0.124,,,3.94,2021,
47155,0.152,,,4.36,2022,
47155,0.157,,,3.92,2023,
47157,0.111,,,3.84,2021,
47157,0.134,,,4.27,2022,
47157,0.159,,,3.81,2023,
47159,0.117,,,3.22,2021,
47159,0.157,,,3.75,2022,
47159,0.157,,,3.4,2023,
47161,0.119,,,3.77,2021,
47161,0.147,,,4.18,2022,
47161,0.157,,,3.76,2023,
47163,0.136,,,3.67,2021,
47163,0.163,,,4.1,2022,
47163,0.166,,,3.69,2023,
47165,0.091,,,3.91,2021,
47165,0.12,,,4.39,2022,
47165,0.126,,,3.94,2023,
47167,0.102,,,3.6,2021,
47167,0.131,,,4.09,2022,
47167,0.146,,,3.68,2023,
47169,0.097,,,3.23,2021,
47169,0.125,,,3.62,2022,
47169,0.131,,,3.26,2023,
47171,0.14,,,3.81,2021,
47171,0.178,,,4.27,2022,
47171,0.172,,,3.82,2023,
47173,0.134,,,3.64,2021,
47173,0.166,,,4.11,2022,
47173,0.164,,,3.75,2023,
47175,0.16,,,3.32,2021,
47175,0.185,,,3.75,2022,
47175,0.168,,,3.38,2023,
47177,0.148,,,3.33,2021,
47177,0.171,,,3.76,2022,
47177,0.175,,,3.39,2023,
47179,0.126,,,3.8,2021,
47179,0.158,,,4.26,2022,
47179,0.167,,,3.82,2023,
47181,0.135,,,3.33,2021,
47181,0.18,,,3.77,2022,
47181,0.18,,,3.46,2023,
47183,0.14,,,3.25,2021,
47183,0.171,,,3.66,2022,
47183,0.18,,,3.27,2023,
47185,0.126,,,3.3,2021,
47185,0.163,,,3.73,2022,
47185,0.163,,,3.36,2023,
47187,0.055,,,4.51,2021,
47187,0.088,,,4.96,2022,
47187,0.096,,,4.46,2023,
47189,0.085,,,4.03,2021,
47189,0.115,,,4.49,2022,
47189,0.119,,,4.07,2023,
48001,0.14,,,3.18,2021,
48001,0.166,,,3.59,2022,
48001,0.188,,,3.2,2023,
48003,0.125,,,3.41,2021,
48003,0.155,,,3.79,2022,
48003,0.168,,,3.5,2023,
48005,0.166,,,3.34,2021,
48005,0.187,,,3.66,2022,
48005,0.2,,,3.25,2023,
48007,0.179,,,3.29,2021,
48007,0.19,,,3.5,2022,
48007,0.202,,,3.09,2023,
48009,0.135,,,3.48,2021,
48009,0.16,,,3.8,2022,
48009,0.166,,,3.39,2023,
48011,0.089,,,3.45,2021,
48011,0.123,,,3.78,2022,
48011,0.133,,,3.34,2023,
48013,0.118,,,3.06,2021,
48013,0.163,,,3.31,2022,
48013,0.176,,,3.03,2023,
48015,0.118,,,3.19,2021,
48015,0.15,,,3.64,2022,
48015,0.168,,,3.26,2023,
48017,0.12,,,3.57,2021,
48017,0.162,,,3.94,2022,
48017,0.168,,,3.52,2023,
48019,0.134,,,3.47,2021,
48019,0.17,,,4.2,2022,
48019,0.187,,,3.76,2023,
48021,0.113,,,3.36,2021,
48021,0.148,,,3.62,2022,
48021,0.161,,,3.22,2023,
48023,0.166,,,3.48,2021,
48023,0.177,,,3.8,2022,
48023,0.219,,,3.39,2023,
48025,0.163,,,3.16,2021,
48025,0.196,,,3.39,2022,
48025,0.195,,,3.08,2023,
48027,0.141,,,3.18,2021,
48027,0.166,,,3.49,2022,
48027,0.184,,,3.17,2023,
48029,0.14,,,3.21,2021,
48029,0.174,,,3.43,2022,
48029,0.186,,,3.04,2023,
48031,0.126,,,2.9,2021,
48031,0.146,,,3.1,2022,
48031,0.154,,,3.02,2023,
48033,0.108,,,3.17,2021,
48033,0.11,,,3.45,2022,
48033,0.139,,,3.1,2023,
48035,0.148,,,3.2,2021,
48035,0.168,,,3.63,2022,
48035,0.165,,,3.27,2023,
48037,0.141,,,3.32,2021,
48037,0.169,,,3.66,2022,
48037,0.184,,,3.25,2023,
48039,0.107,,,3.27,2021,
48039,0.129,,,3.62,2022,
48039,0.142,,,3.31,2023,
48041,0.142,,,3.29,2021,
48041,0.171,,,3.62,2022,
48041,0.184,,,3.27,2023,
48043,0.143,,,3.21,2021,
48043,0.178,,,3.53,2022,
48043,0.167,,,3.22,2023,
48045,0.171,,,3.24,2021,
48045,0.215,,,3.55,2022,
48045,0.197,,,3.19,2023,
48047,0.233,,,3.2,2021,
48047,0.262,,,3.47,2022,
48047,0.27,,,3.17,2023,
48049,0.151,,,3.43,2021,
48049,0.184,,,3.71,2022,
48049,0.199,,,3.35,2023,
48051,0.13,,,3.29,2021,
48051,0.151,,,3.62,2022,
48051,0.16,,,3.27,2023,
48053,0.115,,,3.38,2021,
48053,0.143,,,3.61,2022,
48053,0.154,,,3.14,2023,
48055,0.131,,,3.31,2021,
48055,0.167,,,3.49,2022,
48055,0.171,,,3.02,2023,
48057,0.124,,,3.11,2021,
48057,0.159,,,3.34,2022,
48057,0.162,,,2.88,2023,
48059,0.131,,,3.39,2021,
48059,0.157,,,3.7,2022,
48059,0.164,,,3.36,2023,
48061,0.18,,,3.09,2021,
48061,0.219,,,3.31,2022,
48061,0.225,,,2.92,2023,
48063,0.156,,,3.15,2021,
48063,0.185,,,3.53,2022,
48063,0.206,,,3.24,2023,
48065,0.109,,,3.42,2021,
48065,0.129,,,3.73,2022,
48065,0.14,,,3.38,2023,
48067,0.169,,,3.24,2021,
48067,0.188,,,3.62,2022,
48067,0.195,,,3.24,2023,
48069,0.112,,,3.24,2021,
48069,0.153,,,3.55,2022,
48069,0.166,,,3.19,2023,
48071,0.144,,,3.14,2021,
48071,0.156,,,3.51,2022,
48071,0.162,,,3.25,2023,
48073,0.135,,,3.18,2021,
48073,0.167,,,3.57,2022,
48073,0.182,,,3.19,2023,
48075,0.125,,,3.31,2021,
48075,0.164,,,3.69,2022,
48075,0.158,,,3.27,2023,
48077,0.142,,,3.48,2021,
48077,0.161,,,3.8,2022,
48077,0.172,,,3.39,2023,
48079,0.194,,,3.26,2021,
48079,0.225,,,3.57,2022,
48079,0.244,,,3.22,2023,
48081,0.152,,,3.23,2021,
48081,0.188,,,3.46,2022,
48081,0.186,,,3.09,2023,
48083,0.174,,,3.43,2021,
48083,0.194,,,3.71,2022,
48083,0.196,,,3.35,2023,
48085,0.101,,,3.77,2021,
48085,0.121,,,4.22,2022,
48085,0.133,,,3.75,2023,
48087,0.153,,,3.31,2021,
48087,0.193,,,3.69,2022,
48087,0.211,,,3.27,2023,
48089,0.1,,,3.06,2021,
48089,0.132,,,3.2,2022,
48089,0.158,,,2.66,2023,
48091,0.113,,,3.44,2021,
48091,0.138,,,3.71,2022,
48091,0.146,,,3.26,2023,
48093,0.139,,,3.03,2021,
48093,0.172,,,3.4,2022,
48093,0.18,,,3.13,2023,
48095,0.135,,,3.23,2021,
48095,0.176,,,3.46,2022,
48095,0.18,,,3.09,2023,
48097,0.142,,,3.41,2021,
48097,0.164,,,3.84,2022,
48097,0.176,,,3.45,2023,
48099,0.143,,,3.16,2021,
48099,0.168,,,3.46,2022,
48099,0.178,,,3.03,2023,
48101,0.191,,,3.31,2021,
48101,0.222,,,3.69,2022,
48101,0.22,,,3.27,2023,
48103,0.096,,,3.21,2021,
48103,0.115,,,3.53,2022,
48103,0.142,,,3.22,2023,
48105,0.114,,,3.23,2021,
48105,0.152,,,3.46,2022,
48105,0.144,,,3.09,2023,
48107,0.177,,,3.51,2021,
48107,0.217,,,3.87,2022,
48107,0.223,,,3.48,2023,
48109,0.173,,,3.31,2021,
48109,0.209,,,3.64,2022,
48109,0.2,,,3.2,2023,
48111,0.119,,,3.12,2021,
48111,0.139,,,3.47,2022,
48111,0.146,,,3.07,2023,
48113,0.131,,,3.46,2021,
48113,0.156,,,3.87,2022,
48113,0.174,,,3.44,2023,
48115,0.173,,,3.41,2021,
48115,0.208,,,3.79,2022,
48115,0.197,,,3.5,2023,
48117,0.116,,,3.58,2021,
48117,0.167,,,3.94,2022,
48117,0.175,,,3.56,2023,
48119,0.151,,,3.22,2021,
48119,0.161,,,3.69,2022,
48119,0.177,,,3.34,2023,
48121,0.102,,,3.72,2021,
48121,0.125,,,4.16,2022,
48121,0.136,,,3.75,2023,
48123,0.146,,,3.04,2021,
48123,0.176,,,3.27,2022,
48123,0.184,,,2.88,2023,
48125,0.149,,,3.51,2021,
48125,0.178,,,3.87,2022,
48125,0.204,,,3.48,2023,
48127,0.254,,,2.73,2021,
48127,0.285,,,2.97,2022,
48127,0.305,,,2.84,2023,
48129,0.123,,,3.42,2021,
48129,0.148,,,3.73,2022,
48129,0.147,,,3.38,2023,
48131,0.185,,,3.18,2021,
48131,0.212,,,3.43,2022,
48131,0.252,,,3.13,2023,
48133,0.178,,,3.03,2021,
48133,0.191,,,3.4,2022,
48133,0.193,,,3.13,2023,
48135,0.139,,,3.21,2021,
48135,0.169,,,3.53,2022,
48135,0.178,,,3.22,2023,
48137,0.14,,,2.83,2021,
48137,0.19,,,3.02,2022,
48137,0.2,,,2.86,2023,
48139,0.104,,,3.21,2021,
48139,0.131,,,3.62,2022,
48139,0.142,,,3.3,2023,
48141,0.15,,,3.31,2021,
48141,0.194,,,3.64,2022,
48141,0.201,,,3.2,2023,
48143,0.146,,,3.03,2021,
48143,0.167,,,3.4,2022,
48143,0.175,,,3.13,2023,
48145,0.165,,,3.18,2021,
48145,0.17,,,3.46,2022,
48145,0.182,,,3.13,2023,
48147,0.138,,,3.3,2021,
48147,0.161,,,3.71,2022,
48147,0.172,,,3.32,2023,
48149,0.117,,,3.26,2021,
48149,0.15,,,3.53,2022,
48149,0.153,,,3.12,2023,
48151,0.136,,,3.39,2021,
48151,0.164,,,3.7,2022,
48151,0.165,,,3.36,2023,
48153,0.126,,,3.24,2021,
48153,0.187,,,3.55,2022,
48153,0.192,,,3.19,2023,
48155,0.146,,,3.31,2021,
48155,0.201,,,3.69,2022,
48155,0.212,,,3.27,2023,
48157,0.091,,,3.51,2021,
48157,0.111,,,3.84,2022,
48157,0.127,,,3.43,2023,
48159,0.119,,,3.15,2021,
48159,0.146,,,3.53,2022,
48159,0.161,,,3.24,2023,
48161,0.15,,,2.96,2021,
48161,0.171,,,3.25,2022,
48161,0.19,,,2.86,2023,
48163,0.159,,,3.13,2021,
48163,0.197,,,3.36,2022,
48163,0.208,,,2.9,2023,
48165,0.13,,,3.41,2021,
48165,0.155,,,3.79,2022,
48165,0.147,,,3.5,2023,
48167,0.131,,,3.34,2021,
48167,0.151,,,3.7,2022,
48167,0.164,,,3.38,2023,
48169,0.137,,,3.51,2021,
48169,0.181,,,3.87,2022,
48169,0.186,,,3.48,2023,
48171,0.127,,,2.9,2021,
48171,0.152,,,3.1,2022,
48171,0.161,,,3.02,2023,
48173,0.125,,,3.17,2021,
48173,0.13,,,3.45,2022,
48173,0.148,,,3.1,2023,
48175,0.136,,,3.16,2021,
48175,0.155,,,3.39,2022,
48175,0.161,,,3.08,2023,
48177,0.133,,,3.04,2021,
48177,0.165,,,3.31,2022,
48177,0.183,,,2.92,2023,
48179,0.147,,,3.42,2021,
48179,0.178,,,3.73,2022,
48179,0.181,,,3.38,2023,
48181,0.137,,,3.36,2021,
48181,0.157,,,3.77,2022,
48181,0.168,,,3.37,2023,
48183,0.151,,,3.35,2021,
48183,0.167,,,3.72,2022,
48183,0.185,,,3.31,2023,
48185,0.145,,,3.4,2021,
48185,0.162,,,3.87,2022,
48185,0.167,,,3.41,2023,
48187,0.107,,,3.33,2021,
48187,0.138,,,3.61,2022,
48187,0.148,,,3.22,2023,
48189,0.143,,,3.24,2021,
48189,0.189,,,3.55,2022,
48189,0.205,,,3.19,2023,
48191,0.159,,,3.42,2021,
48191,0.191,,,3.73,2022,
48191,0.199,,,3.38,2023,
48193,0.173,,,3.03,2021,
48193,0.184,,,3.4,2022,
48193,0.2,,,3.13,2023,
48195,0.105,,,3.07,2021,
48195,0.139,,,3.44,2022,
48195,0.142,,,3.1,2023,
48197,0.144,,,3.31,2021,
48197,0.173,,,3.69,2022,
48197,0.193,,,3.27,2023,
48199,0.153,,,3.18,2021,
48199,0.174,,,3.56,2022,
48199,0.177,,,3.21,2023,
48201,0.138,,,3.36,2021,
48201,0.164,,,3.7,2022,
48201,0.182,,,3.3,2023,
48203,0.151,,,3.26,2021,
48203,0.17,,,3.64,2022,
48203,0.187,,,3.31,2023,
48205,0.096,,,3.12,2021,
48205,0.122,,,3.47,2022,
48205,0.134,,,3.07,2023,
48207,0.146,,,3.39,2021,
48207,0.186,,,3.7,2022,
48207,0.185,,,3.36,2023,
48209,0.118,,,3.48,2021,
48209,0.147,,,3.72,2022,
48209,0.155,,,3.3,2023,
48211,0.122,,,3.42,2021,
48211,0.151,,,3.73,2022,
48211,0.149,,,3.38,2023,
48213,0.159,,,3.33,2021,
48213,0.173,,,3.75,2022,
48213,0.182,,,3.37,2023,
48215,0.19,,,3.08,2021,
48215,0.229,,,3.31,2022,
48215,0.236,,,2.92,2023,
48217,0.14,,,3.2,2021,
48217,0.167,,,3.63,2022,
48217,0.179,,,3.27,2023,
48219,0.144,,,3.26,2021,
48219,0.173,,,3.57,2022,
48219,0.174,,,3.22,2023,
48221,0.121,,,3.26,2021,
48221,0.144,,,3.66,2022,
48221,0.149,,,3.34,2023,
48223,0.136,,,3.22,2021,
48223,0.164,,,3.69,2022,
48223,0.17,,,3.34,2023,
48225,0.166,,,3.05,2021,
48225,0.182,,,3.35,2022,
48225,0.198,,,2.98,2023,
48227,0.155,,,3.17,2021,
48227,0.181,,,3.45,2022,
48227,0.192,,,3.1,2023,
48229,0.223,,,3.31,2021,
48229,0.248,,,3.64,2022,
48229,0.232,,,3.2,2023,
48231,0.142,,,3.19,2021,
48231,0.162,,,3.61,2022,
48231,0.171,,,3.24,2023,
48233,0.143,,,3.47,2021,
48233,0.16,,,3.81,2022,
48233,0.173,,,3.45,2023,
48235,0.136,,,3.23,2021,
48235,0.134,,,3.46,2022,
48235,0.142,,,3.09,2023,
48237,0.151,,,3.15,2021,
48237,0.166,,,3.62,2022,
48237,0.17,,,3.25,2023,
48239,0.134,,,3.04,2021,
48239,0.157,,,3.27,2022,
48239,0.176,,,2.88,2023,
48241,0.191,,,3.22,2021,
48241,0.196,,,3.62,2022,
48241,0.206,,,3.24,2023,
48243,0.155,,,3.21,2021,
48243,0.202,,,3.53,2022,
48243,0.242,,,3.22,2023,
48245,0.166,,,3.21,2021,
48245,0.178,,,3.52,2022,
48245,0.198,,,3.23,2023,
48247,0.202,,,3.18,2021,
48247,0.232,,,3.43,2022,
48247,0.248,,,3.13,2023,
48249,0.179,,,3.18,2021,
48249,0.215,,,3.43,2022,
48249,0.226,,,3.13,2023,
48251,0.12,,,3.16,2021,
48251,0.146,,,3.53,2022,
48251,0.156,,,3.23,2023,
48253,0.135,,,3.39,2021,
48253,0.167,,,3.7,2022,
48253,0.171,,,3.36,2023,
48255,0.137,,,3.09,2021,
48255,0.181,,,3.36,2022,
48255,0.204,,,3.08,2023,
48257,0.108,,,3.35,2021,
48257,0.133,,,3.82,2022,
48257,0.144,,,3.46,2023,
48259,0.097,,,3.49,2021,
48259,0.127,,,3.75,2022,
48259,0.134,,,3.37,2023,
48261,0.128,,,3.2,2021,
48261,0.201,,,3.47,2022,
48261,0.264,,,3.17,2023,
48263,0.123,,,3.39,2021,
48263,0.149,,,3.7,2022,
48263,0.17,,,3.36,2023,
48265,0.138,,,3.22,2021,
48265,0.166,,,3.45,2022,
48265,0.175,,,3.11,2023,
48267,0.142,,,3.22,2021,
48267,0.166,,,3.45,2022,
48267,0.179,,,3.11,2023,
48269,0.2,,,3.39,2021,
48269,0.224,,,3.7,2022,
48269,0.199,,,3.36,2023,
48271,0.193,,,2.82,2021,
48271,0.222,,,3.04,2022,
48271,0.204,,,2.84,2023,
48273,0.186,,,3.2,2021,
48273,0.23,,,3.47,2022,
48273,0.232,,,3.17,2023,
48275,0.127,,,3.39,2021,
48275,0.167,,,3.7,2022,
48275,0.171,,,3.36,2023,
48277,0.164,,,3.27,2021,
48277,0.181,,,3.66,2022,
48277,0.201,,,3.31,2023,
48279,0.149,,,3.26,2021,
48279,0.188,,,3.57,2022,
48279,0.189,,,3.22,2023,
48281,0.135,,,3.06,2021,
48281,0.162,,,3.36,2022,
48281,0.172,,,2.89,2023,
48283,0.143,,,3.16,2021,
48283,0.204,,,3.43,2022,
48283,0.204,,,3.12,2023,
48285,0.121,,,3.04,2021,
48285,0.147,,,3.31,2022,
48285,0.152,,,2.92,2023,
48287,0.12,,,3.36,2021,
48287,0.154,,,3.62,2022,
48287,0.163,,,3.22,2023,
48289,0.172,,,2.96,2021,
48289,0.186,,,3.25,2022,
48289,0.196,,,2.86,2023,
48291,0.157,,,3.06,2021,
48291,0.184,,,3.47,2022,
48291,0.191,,,3.1,2023,
48293,0.157,,,2.96,2021,
48293,0.192,,,3.25,2022,
48293,0.201,,,2.86,2023,
48295,0.127,,,3.38,2021,
48295,0.164,,,3.79,2022,
48295,0.165,,,3.34,2023,
48297,0.16,,,3.16,2021,
48297,0.192,,,3.39,2022,
48297,0.195,,,3.08,2023,
48299,0.14,,,2.74,2021,
48299,0.172,,,2.91,2022,
48299,0.177,,,2.64,2023,
48301,0.113,,,3.54,2021,
48301,0.165,,,3.89,2022,
48301,0.249,,,3.5,2023,
48303,0.143,,,3.51,2021,
48303,0.17,,,3.87,2022,
48303,0.185,,,3.48,2023,
48305,0.15,,,3.51,2021,
48305,0.189,,,3.87,2022,
48305,0.19,,,3.48,2023,
48307,0.169,,,3.43,2021,
48307,0.186,,,3.71,2022,
48307,0.197,,,3.35,2023,
48309,0.144,,,3.18,2021,
48309,0.169,,,3.46,2022,
48309,0.18,,,3.13,2023,
48311,0.099,,,3.06,2021,
48311,0.155,,,3.31,2022,
48311,0.14,,,3.03,2023,
48313,0.139,,,3.32,2021,
48313,0.159,,,3.68,2022,
48313,0.175,,,3.3,2023,
48315,0.166,,,3.26,2021,
48315,0.178,,,3.64,2022,
48315,0.202,,,3.31,2023,
48317,0.125,,,3.34,2021,
48317,0.175,,,3.66,2022,
48317,0.148,,,3.34,2023,
48319,0.116,,,2.9,2021,
48319,0.144,,,3.1,2022,
48319,0.159,,,3.02,2023,
48321,0.174,,,3.11,2021,
48321,0.207,,,3.37,2022,
48321,0.217,,,2.99,2023,
48323,0.195,,,2.73,2021,
48323,0.223,,,2.97,2022,
48323,0.227,,,2.84,2023,
48325,0.129,,,3.13,2021,
48325,0.159,,,3.36,2022,
