FIPS,Year,Rent,Houseless_rate,Sheltered_rate,Unsheltered_rate,TOT_POP,TOT_MALE,TOT_FEMALE,TOT_WHITE,TOT_BLACK,TOT_NATIVE,TOT_ASIAN,TOT_PACIFIC,TOT_LATINX,FI Rate,Cost Per Meal,Num_wholesale,Num_restaraunts,Num_grocery,Total_workforce,Employed,Unemployed,Unemployment_rate,coc_number,State,County,State/County,Low Threshold Type,High Threshold Type,percent_male,percent_female,percent_white,percent_black,percent_native,percent_asian,percent_pacific,percent_latinx,percent_nonwhite,gender_ratio,prop_sheltered,prop_unsheltered,wholesale_per_capita,restaurants_per_capita,grocery_per_capita,grocery_to_restaurant_ratio,wholesale_to_restaurant_ratio,grocery_to_wholesale_ratio,employment_rate,unemployment_rate_calc,workforce_participation_rate,monthly_food_cost,food_to_rent_ratio,log_rent,log_cost_per_meal,log_total_workforce,majority_race,delta_FI_rate,delta_unemployment_rate,delta_rent,delta_cost_per_meal,STATE,FI_prev,Predicted FI Rate
49031,2023,,,,,,,,,,,,,,0.169,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,,,1.4701758451005928,,white,-0.0229999999999999,,,-0.4299999999999997,49,0.192,0.16613845320104514
49033,2023,,,,,,,,,,,,,,0.148,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.29999999999995,,,1.5195132049061133,,white,0.0159999999999999,,,-0.4499999999999997,49,0.132,0.14747734523367917
49035,2023,,,,,,,,,,,,,,0.136,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.00000000000006,,,1.547562508716013,,white,0.014,,,-0.4299999999999997,49,0.122,0.1360143901623977
49037,2023,,,,,,,,,,,,,,0.199,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.7,,,1.574846467664481,,white,0.001,,,-0.4000000000000003,49,0.198,0.19446523168651397
49039,2023,,,,,,,,,,,,,,0.155,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.99999999999994,,,1.4586150226995167,,white,0.0149999999999999,,,-0.4599999999999999,49,0.14,0.15431576290325377
49041,2023,,,,,,,,,,,,,,0.146,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,,,1.4701758451005928,,white,0.0059999999999999,,,-0.4299999999999997,49,0.14,0.14554173572215434
49043,2023,,,,,,,,,,,,,,0.104,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.4,,,1.7850704810772584,,white,0.0079999999999999,,,-0.5999999999999996,49,0.096,0.10396953742834814
49045,2023,,,,,,,,,,,,,,0.118,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4,,,1.4951487660319729,,white,0.0109999999999999,,,-0.31,49,0.107,0.11939074884735701
49047,2023,,,,,,,,,,,,,,0.158,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.012,,,-0.3600000000000003,49,0.146,0.15682501185757614
49049,2023,,,,,,,,,,,,,,0.128,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.29999999999995,,,1.5195132049061133,,white,0.0119999999999999,,,-0.4399999999999999,49,0.116,0.12860913209436686
49051,2023,,,,,,,,,,,,,,0.113,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,,1.6094379124341005,,white,0.008,,,-0.3600000000000003,49,0.105,0.11390296308276715
49053,2023,,,,,,,,,,,,,,0.145,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.7,,,1.574846467664481,,white,0.0149999999999999,,,-0.2699999999999996,49,0.13,0.14437966234978405
49055,2023,,,,,,,,,,,,,,0.15,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,,,1.4701758451005928,,white,0.0129999999999999,,,-0.4299999999999997,49,0.137,0.14952035286287246
49057,2023,,,,,,,,,,,,,,0.134,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.79999999999995,,,1.5303947050936475,,white,0.011,,,-0.4199999999999999,49,0.123,0.13414527230456696
50001,2023,,,,,,,,,,,,,,0.112,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.1,,,1.665818245870208,,white,0.009,,,-0.4599999999999999,50,0.103,0.11255708681782461
50003,2023,,,,,,,,,,,,,,0.136,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.6,,,1.6174060820832772,,white,0.008,,,-0.4699999999999997,50,0.128,0.13535578858782304
50005,2023,,,,,,,,,,,,,,0.139,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.5,,,1.6582280766035324,,white,0.011,,,-0.4500000000000002,50,0.128,0.13798337339771594
50007,2023,,,,,,,,,,,,,,0.115,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.9,,,1.6695918352538477,,white,0.01,,,-0.4900000000000002,50,0.105,0.11536044071648488
50009,2023,,,,,,,,,,,,,,0.159,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.8,,,1.551808799597464,,white,0.014,,,-0.4899999999999997,50,0.145,0.15751637715615174
50011,2023,,,,,,,,,,,,,,0.125,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.50000000000006,,,1.599387576580599,,white,0.0089999999999999,,,-0.4500000000000002,50,0.116,0.1252104667821844
50013,2023,,,,,,,,,,,,,,0.103,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.6,,,1.556037135706985,,white,0.0069999999999999,,,-0.4699999999999997,50,0.096,0.10479507696952728
50015,2023,,,,,,,,,,,,,,0.118,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.1,,,1.6845453849209058,,white,0.0079999999999999,,,-0.4599999999999999,50,0.11,0.11800318587810821
50017,2023,,,,,,,,,,,,,,0.121,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.2999999999999,,,1.6620303625532709,,white,0.0109999999999999,,,-0.4500000000000002,50,0.11,0.12108861665051307
50019,2023,,,,,,,,,,,,,,0.139,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.8,,,1.551808799597464,,white,0.012,,,-0.4899999999999997,50,0.127,0.13870994741859588
50021,2023,,,,,,,,,,,,,,0.14,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.4,,,1.6409365794934714,,white,0.011,,,-0.4299999999999997,50,0.129,0.13905440859175655
50023,2023,,,,,,,,,,,,,,0.122,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.7000000000001,,,1.6544112780768316,,white,0.0069999999999999,,,-0.4899999999999993,50,0.115,0.12193401680737403
50025,2023,,,,,,,,,,,,,,0.136,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.8,,,1.6714733033535532,,white,0.006,,,-0.4499999999999993,50,0.13,0.1349083685425122
50027,2023,,,,,,,,,,,,,,0.121,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.2000000000001,,,1.682688374173693,,white,0.0109999999999999,,,-0.4800000000000004,50,0.11,0.1209193305989652
51001,2023,,,,,,,,,,,,,,0.14,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.50000000000006,,,1.4929040961781488,,white,0.01,,,-0.3699999999999996,51,0.13,0.13995978708948742
51003,2023,,,,,,,,,,,,,,0.104,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.7,,,1.615419984111648,,white,0.0069999999999999,,,-0.5,51,0.097,0.10533926459143783
51005,2023,,,,,,,,,,,,,,0.142,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4,,,1.5602476682433286,,white,0.0059999999999999,,,-0.4100000000000001,51,0.136,0.1413052437427974
51007,2023,,,,,,,,,,,,,,0.12,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,,,1.5260563034950494,,white,0.0119999999999999,,,-0.3700000000000001,51,0.108,0.1211047707985381
51009,2023,,,,,,,,,,,,,,0.123,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,1.4816045409242156,,white,0.005,,,-0.3900000000000001,51,0.118,0.12391591624482678
51011,2023,,,,,,,,,,,,,,0.123,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,1.4816045409242156,,white,0.002,,,-0.3900000000000001,51,0.121,0.12381712933882338
51013,2023,,,,,,,,,,,,,,0.111,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.99999999999994,,,1.7578579175523736,,white,0.0119999999999999,,,-0.7199999999999998,51,0.099,0.11085929155564977
51015,2023,,,,,,,,,,,,,,0.111,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.49999999999994,,,1.5151272329628591,,white,0.003,,,-0.4000000000000003,51,0.108,0.1124238571680144
51017,2023,,,,,,,,,,,,,,0.164,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,-0.0109999999999999,,,-0.3799999999999999,51,0.175,0.1617174316526765
51019,2023,,,,,,,,,,,,,,0.107,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,1.55814461804655,,white,0.0,,,-0.3799999999999999,51,0.107,0.10833664119506359
51021,2023,,,,,,,,,,,,,,0.134,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.70000000000005,,,1.4883995840570443,,white,0.009,,,-0.3399999999999998,51,0.125,0.1343403779191722
51023,2023,,,,,,,,,,,,,,0.097,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4,,,1.5602476682433286,,white,-0.003,,,-0.4100000000000001,51,0.1,0.09884259647429372
51025,2023,,,,,,,,,,,,,,0.132,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1,,,1.47932922708708,,white,0.015,,,-0.4199999999999999,51,0.117,0.13267781673221346
51027,2023,,,,,,,,,,,,,,0.217,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.29999999999995,,,1.4747630091074988,,white,0.0,,,-0.29,51,0.217,0.21190732951275482
51029,2023,,,,,,,,,,,,,,0.139,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.70000000000005,,,1.4883995840570443,,white,0.015,,,-0.3999999999999999,51,0.124,0.13919864746776456
51031,2023,,,,,,,,,,,,,,0.12,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1,,,1.47932922708708,,white,0.0079999999999999,,,-0.3799999999999999,51,0.112,0.12121926901372093
51033,2023,,,,,,,,,,,,,,0.111,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.40000000000003,,,1.5390154481375546,,white,0.0129999999999999,,,-0.4399999999999995,51,0.098,0.11260174823560509
51035,2023,,,,,,,,,,,,,,0.154,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.4,,,1.4951487660319729,,white,0.008,,,-0.4100000000000001,51,0.146,0.15298424582596792
51036,2023,,,,,,,,,,,,,,0.115,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,1.55814461804655,,white,0.013,,,-0.4299999999999997,51,0.102,0.11624057382993935
51037,2023,,,,,,,,,,,,,,0.182,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.70000000000005,,,1.4883995840570443,,white,0.0249999999999999,,,-0.3999999999999999,51,0.157,0.17982016652491406
51041,2023,,,,,,,,,,,,,,0.096,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.4,,,1.5810384379124025,,white,0.0109999999999999,,,-0.4499999999999997,51,0.085,0.09822116229799771
51043,2023,,,,,,,,,,,,,,0.099,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.40000000000003,,,1.5390154481375546,,white,0.002,,,-0.4799999999999995,51,0.097,0.10097888835781654
51045,2023,,,,,,,,,,,,,,0.138,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4,,,1.5602476682433286,,white,0.017,,,-0.4100000000000001,51,0.121,0.1379193480380979
51047,2023,,,,,,,,,,,,,,0.107,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.8,,,1.551808799597464,,white,0.0089999999999999,,,-0.48,51,0.098,0.10863032016781904
51049,2023,,,,,,,,,,,,,,0.108,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.70000000000005,,,1.4883995840570443,,white,0.015,,,-0.3999999999999999,51,0.093,0.11015076117742362
51051,2023,,,,,,,,,,,,,,0.216,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2,,,1.5216989981260935,,white,0.004,,,-0.3900000000000001,51,0.212,0.21081240320101446
51053,2023,,,,,,,,,,,,,,0.117,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.012,,,-0.4100000000000001,51,0.105,0.11842223059478074
51057,2023,,,,,,,,,,,,,,0.139,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.40000000000003,,,1.5390154481375546,,white,0.006,,,-0.4399999999999995,51,0.133,0.13860804597523957
51059,2023,,,,,,,,,,,,,,0.092,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.2000000000001,,,1.7011051009599245,,white,0.0079999999999999,,,-0.6099999999999994,51,0.084,0.09344849163389257
51061,2023,,,,,,,,,,,,,,0.093,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2,,,1.6054298910365616,,white,0.006,,,-0.4700000000000002,51,0.087,0.09507855679738852
51063,2023,,,,,,,,,,,,,,0.111,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.70000000000005,,,1.5953389880545987,,white,0.001,,,-0.4300000000000001,51,0.11,0.11186335137381087
51065,2023,,,,,,,,,,,,,,0.093,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.1,,,1.5665304114228238,,white,0.0109999999999999,,,-0.4299999999999997,51,0.082,0.09550891413820872
51067,2023,,,,,,,,,,,,,,0.126,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.3,,,1.541159071680806,,white,-0.001,,,-0.3600000000000003,51,0.127,0.1262162953569742
51069,2023,,,,,,,,,,,,,,0.103,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4,,,1.5602476682433286,,white,0.0049999999999999,,,-0.4900000000000002,51,0.098,0.10469560347907503
51071,2023,,,,,,,,,,,,,,0.119,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.50000000000006,,,1.4929040961781488,,white,0.0,,,-0.3799999999999999,51,0.119,0.11994882247700145
51073,2023,,,,,,,,,,,,,,0.112,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.6,,,1.534714366238164,,white,0.003,,,-0.3900000000000001,51,0.109,0.11325471065888404
51075,2023,,,,,,,,,,,,,,0.081,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.7,,,1.574846467664481,,white,0.001,,,-0.4000000000000003,51,0.08,0.08389585806521616
51077,2023,,,,,,,,,,,,,,0.156,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.1,,,1.501852701754163,,white,0.001,,,-0.3899999999999997,51,0.155,0.1546003884940953
51079,2023,,,,,,,,,,,,,,0.121,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,0.0089999999999999,,,-0.3900000000000001,51,0.112,0.12204394351443193
51081,2023,,,,,,,,,,,,,,0.126,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3,,,1.4516138272405332,,white,0.023,,,-0.4599999999999999,51,0.103,0.1274389052928132
51083,2023,,,,,,,,,,,,,,0.159,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,,,1.4701758451005928,,white,0.031,,,-0.4199999999999999,51,0.128,0.1585504061445676
51085,2023,,,,,,,,,,,,,,0.089,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.29999999999995,,,1.5830939370944983,,white,0.0049999999999999,,,-0.4399999999999995,51,0.084,0.09145539128695857
51087,2023,,,,,,,,,,,,,,0.107,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.50000000000006,,,1.599387576580599,,white,0.0139999999999999,,,-0.4900000000000002,51,0.093,0.1084922988630116
51089,2023,,,,,,,,,,,,,,0.151,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3,,,1.4516138272405332,,white,0.007,,,-0.4100000000000001,51,0.144,0.15035812922229652
51091,2023,,,,,,,,,,,,,,0.125,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.00000000000006,,,1.547562508716013,,white,-0.002,,,-0.4299999999999997,51,0.127,0.12518021217359399
51093,2023,,,,,,,,,,,,,,0.101,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.4,,,1.5602476682433286,,white,-0.0009999999999999,,,-0.4100000000000001,51,0.102,0.10265656877167284
51095,2023,,,,,,,,,,,,,,0.103,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.5,,,1.6582280766035324,,white,0.0069999999999999,,,-0.5099999999999998,51,0.096,0.10409418106917945
51097,2023,,,,,,,,,,,,,,0.141,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,1.55814461804655,,white,0.0089999999999999,,,-0.4299999999999997,51,0.132,0.1404716012955548
51099,2023,,,,,,,,,,,,,,0.094,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.79999999999995,,,1.5303947050936475,,white,0.008,,,-0.4799999999999995,51,0.086,0.09654089458465476
51101,2023,,,,,,,,,,,,,,0.097,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,1.55814461804655,,white,0.004,,,-0.4299999999999997,51,0.093,0.09907769849173265
51103,2023,,,,,,,,,,,,,,0.129,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.6,,,1.534714366238164,,white,0.003,,,-0.3900000000000001,51,0.126,0.1291841966890711
51105,2023,,,,,,,,,,,,,,0.219,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.3,,,1.42791603581071,,white,0.007,,,-0.4100000000000001,51,0.212,0.21418542167473598
51107,2023,,,,,,,,,,,,,,0.075,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.9,,,1.6695918352538477,,white,0.0059999999999999,,,-0.5500000000000007,51,0.069,0.07772313402790489
51109,2023,,,,,,,,,,,,,,0.115,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.29999999999995,,,1.5195132049061133,,white,0.002,,,-0.4300000000000001,51,0.113,0.11610254527312536
51111,2023,,,,,,,,,,,,,,0.151,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1,,,1.47932922708708,,white,0.0219999999999999,,,-0.4199999999999999,51,0.129,0.15071186272309578
51113,2023,,,,,,,,,,,,,,0.103,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,-0.002,,,-0.3900000000000001,51,0.105,0.10481521023888962
51115,2023,,,,,,,,,,,,,,0.117,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.6,,,1.534714366238164,,white,0.005,,,-0.3900000000000001,51,0.112,0.11800571154627437
51117,2023,,,,,,,,,,,,,,0.152,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.1,,,1.47932922708708,,white,0.009,,,-0.4199999999999999,51,0.143,0.15122081472042737
51119,2023,,,,,,,,,,,,,,0.121,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.6,,,1.534714366238164,,white,0.0109999999999999,,,-0.3900000000000001,51,0.11,0.12195139971832425
51121,2023,,,,,,,,,,,,,,0.139,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.70000000000005,,,1.5953389880545987,,white,0.004,,,-0.4300000000000001,51,0.135,0.13819893880012202
51125,2023,,,,,,,,,,,,,,0.13,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2,,,1.5216989981260935,,white,0.007,,,-0.4399999999999995,51,0.123,0.1303063586881804
51127,2023,,,,,,,,,,,,,,0.079,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,1.55814461804655,,white,0.0099999999999999,,,-0.4299999999999997,51,0.069,0.08240875768354072
51131,2023,,,,,,,,,,,,,,0.156,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.50000000000006,,,1.4929040961781488,,white,0.013,,,-0.3699999999999996,51,0.143,0.15505103143566668
51133,2023,,,,,,,,,,,,,,0.115,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5,,,1.5789787049493915,,white,-0.0049999999999999,,,-0.5399999999999996,51,0.12,0.11547421400862168
51135,2023,,,,,,,,,,,,,,0.154,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.70000000000005,,,1.4883995840570443,,white,0.0219999999999999,,,-0.3999999999999999,51,0.132,0.1534845790986029
51137,2023,,,,,,,,,,,,,,0.119,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.29999999999995,,,1.5195132049061133,,white,-0.002,,,-0.4200000000000004,51,0.121,0.11972301829407683
51139,2023,,,,,,,,,,,,,,0.138,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,,,1.4816045409242156,,white,-0.001,,,-0.3900000000000001,51,0.139,0.13777377128298596
51141,2023,,,,,,,,,,,,,,0.145,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3,,,1.4516138272405332,,white,0.0049999999999999,,,-0.4100000000000001,51,0.14,0.14467009974489498
51143,2023,,,,,,,,,,,,,,0.143,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,0.0029999999999999,,,-0.4099999999999997,51,0.14,0.14250046686842965
51145,2023,,,,,,,,,,,,,,0.074,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.0,,,1.5260563034950494,,white,-0.003,,,-0.3700000000000001,51,0.077,0.0775075211280173
51147,2023,,,,,,,,,,,,,,0.164,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.70000000000005,,,1.4883995840570443,,white,0.0249999999999999,,,-0.3999999999999999,51,0.139,0.16295365190471622
51149,2023,,,,,,,,,,,,,,0.102,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,0.0089999999999999,,,-0.5799999999999996,51,0.093,0.10421060138515503
51153,2023,,,,,,,,,,,,,,0.088,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.8,,,1.5933085305042167,,white,0.0109999999999999,,,-0.5700000000000003,51,0.077,0.09059718185328591
51155,2023,,,,,,,,,,,,,,0.153,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.50000000000006,,,1.4929040961781488,,white,0.008,,,-0.3799999999999999,51,0.145,0.15207122628671665
51157,2023,,,,,,,,,,,,,,0.112,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.8,,,1.551808799597464,,white,0.006,,,-0.48,51,0.106,0.1132166762118717
51159,2023,,,,,,,,,,,,,,0.122,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5,,,1.5789787049493915,,white,0.019,,,-0.5399999999999996,51,0.103,0.12282370938672249
51161,2023,,,,,,,,,,,,,,0.11,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,1.55814461804655,,white,0.007,,,-0.4000000000000003,51,0.103,0.11137008067461351
51163,2023,,,,,,,,,,,,,,0.121,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.002,,,-0.3799999999999999,51,0.119,0.12185327887488284
51165,2023,,,,,,,,,,,,,,0.115,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.4,,,1.4724720573609429,,white,0.007,,,-0.3700000000000001,51,0.108,0.11653979060378139
51167,2023,,,,,,,,,,,,,,0.194,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.4,,,1.4724720573609429,,white,0.001,,,-0.3999999999999999,51,0.193,0.19035525179590873
51169,2023,,,,,,,,,,,,,,0.183,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.7,,,1.4655675420143983,,white,0.006,,,-0.4499999999999997,51,0.177,0.18022640654429212
51171,2023,,,,,,,,,,,,,,0.139,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.2,,,1.4996230464268938,,white,0.003,,,-0.4500000000000002,51,0.136,0.13872420071470104
51173,2023,,,,,,,,,,,,,,0.167,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.50000000000006,,,1.4929040961781488,,white,-0.0079999999999999,,,-0.3999999999999999,51,0.175,0.1646546139770314
51175,2023,,,,,,,,,,,,,,0.115,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.2,,,1.4539530095937054,,white,0.018,,,-0.4300000000000001,51,0.097,0.11696802670710615
51177,2023,,,,,,,,,,,,,,0.094,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.79999999999995,,,1.5727739280625088,,white,0.006,,,-0.5000000000000004,51,0.088,0.09621408497061512
51179,2023,,,,,,,,,,,,,,0.081,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.70000000000005,,,1.5953389880545987,,white,0.008,,,-0.48,51,0.073,0.08396262377626307
51181,2023,,,,,,,,,,,,,,0.117,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.5,,,1.6582280766035324,,white,0.012,,,-0.5099999999999998,51,0.105,0.11737722617267188
51183,2023,,,,,,,,,,,,,,0.127,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.3,,,1.4973884086254776,,white,0.022,,,-0.5799999999999996,51,0.105,0.12806439272810966
51185,2023,,,,,,,,,,,,,,0.175,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.1,,,1.4562867329399256,,white,0.0099999999999999,,,-0.4399999999999999,51,0.165,0.17291105584839028
51187,2023,,,,,,,,,,,,,,0.126,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.1,,,1.5665304114228238,,white,0.001,,,-0.4799999999999995,51,0.125,0.12608119524400407
51191,2023,,,,,,,,,,,,,,0.143,3.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.9,,,1.506297153514587,,white,-0.002,,,-0.54,51,0.145,0.14223523580565656
